frame_id,rack_id,track_id,class_id,class_name,confidence,xmin,ymin,xmax,ymax,cx,cy
frame_8,Rack_2,4,13,kick_med,0.9728879928588867,139,232,186,397,162,314
frame_8,Rack_2,44,13,kick_med,0.849584698677063,98,231,138,397,118,314
frame_8,Rack_2,22,13,kick_med,0.9266617298126221,48,233,97,397,72,315
frame_8,Rack_2,26,13,kick_med,0.9382011890411377,5,235,47,395,26,315
frame_9,Rack_2,15,3,coke_med,0.9611105918884277,1130,221,1194,400,1162,310
frame_9,Rack_2,39,3,coke_med,0.8587793111801147,1066,223,1129,401,1097,312
frame_9,Rack_2,13,3,coke_med,0.9571699500083923,1018,224,1063,400,1040,312
frame_9,Rack_2,40,3,coke_med,0.9118995070457458,963,222,1016,401,989,311
frame_9,Rack_2,1,3,coke_med,0.9641228318214417,912,221,962,400,937,310
frame_9,Rack_2,57,6,coke_v_med,0.8895827531814575,859,225,911,401,885,313
frame_9,Rack_2,19,6,coke_v_med,0.9548164010047913,806,225,857,401,831,313
frame_9,Rack_2,29,6,coke_v_med,0.929534912109375,754,224,804,401,779,312
frame_9,Rack_2,33,2,anw_med,0.9319473505020142,704,224,752,404,728,314
frame_9,Rack_2,11,2,anw_med,0.9562203884124756,654,223,703,402,678,312
frame_9,Rack_2,20,2,anw_med,0.9478527903556824,605,224,653,402,629,313
frame_9,Rack_2,3,2,anw_med,0.9678240418434143,557,224,605,401,581,312
frame_9,Rack_2,9,2,anw_med,0.9626256823539734,508,225,557,401,532,313
frame_9,Rack_2,2,2,anw_med,0.9747231602668762,457,225,508,401,482,313
frame_9,Rack_2,50,15,pepsi_med,0.8665335774421692,416,233,456,397,436,315
frame_9,Rack_2,7,15,pepsi_med,0.9466936588287354,370,234,415,395,392,314
frame_9,Rack_2,10,15,pepsi_med,0.9567625522613525,321,232,367,396,344,314
frame_9,Rack_2,5,15,pepsi_med,0.9718306660652161,279,235,319,395,299,315
frame_9,Rack_2,8,15,pepsi_med,0.9483093619346619,230,236,277,396,253,316
frame_9,Rack_2,17,15,pepsi_med,0.9528670310974121,188,236,228,395,208,315
frame_9,Rack_2,4,13,kick_med,0.9729183316230774,139,232,186,397,162,314
frame_9,Rack_2,44,13,kick_med,0.8380762934684753,98,231,138,397,118,314
frame_9,Rack_2,22,13,kick_med,0.9304330945014954,48,233,97,397,72,315
frame_9,Rack_2,26,13,kick_med,0.9259458184242249,5,235,47,395,26,315
frame_10,Rack_2,15,3,coke_med,0.9646267294883728,1130,221,1193,400,1161,310
frame_10,Rack_2,39,3,coke_med,0.8716089129447937,1066,223,1129,401,1097,312
frame_10,Rack_2,13,3,coke_med,0.9577028155326843,1017,224,1063,400,1040,312
frame_10,Rack_2,40,3,coke_med,0.9017653465270996,963,222,1016,401,989,311
frame_10,Rack_2,1,3,coke_med,0.9659522175788879,912,221,962,400,937,310
frame_10,Rack_2,57,6,coke_v_med,0.887822687625885,859,225,911,401,885,313
frame_10,Rack_2,19,6,coke_v_med,0.9555215835571289,806,225,857,401,831,313
frame_10,Rack_2,29,6,coke_v_med,0.9323717951774597,754,224,804,401,779,312
frame_10,Rack_2,33,2,anw_med,0.9363176822662354,704,224,752,403,728,313
frame_10,Rack_2,11,2,anw_med,0.9563058614730835,654,223,703,402,678,312
frame_10,Rack_2,20,2,anw_med,0.9480108022689819,605,224,653,402,629,313
frame_10,Rack_2,3,2,anw_med,0.9694133400917053,557,225,605,401,581,313
frame_10,Rack_2,9,2,anw_med,0.9624898433685303,508,226,557,401,532,313
frame_10,Rack_2,2,2,anw_med,0.9744446277618408,457,225,508,401,482,313
frame_10,Rack_2,50,15,pepsi_med,0.8723626732826233,416,234,456,397,436,315
frame_10,Rack_2,7,15,pepsi_med,0.9495512247085571,370,234,415,395,392,314
frame_10,Rack_2,10,15,pepsi_med,0.9583395719528198,321,232,367,396,344,314
frame_10,Rack_2,5,15,pepsi_med,0.9705862402915955,279,235,319,395,299,315
frame_10,Rack_2,8,15,pepsi_med,0.9487056136131287,230,236,278,396,254,316
frame_10,Rack_2,17,15,pepsi_med,0.9486610293388367,188,236,228,395,208,315
frame_10,Rack_2,4,13,kick_med,0.9719182848930359,139,232,186,397,162,314
frame_10,Rack_2,44,13,kick_med,0.8483282327651978,97,231,138,397,117,314
frame_10,Rack_2,22,13,kick_med,0.9338250160217285,48,233,97,397,72,315
frame_10,Rack_2,26,13,kick_med,0.9232204556465149,5,235,47,395,26,315
frame_11,Rack_2,15,3,coke_med,0.961133599281311,1130,220,1193,399,1161,309
frame_11,Rack_2,39,3,coke_med,0.8830950260162354,1065,223,1128,401,1096,312
frame_11,Rack_2,13,3,coke_med,0.9553150534629822,1017,224,1063,400,1040,312
frame_11,Rack_2,40,3,coke_med,0.8883851766586304,963,222,1016,401,989,311
frame_11,Rack_2,1,3,coke_med,0.9687293171882629,912,221,962,400,937,310
frame_11,Rack_2,57,6,coke_v_med,0.87845379114151,859,225,911,401,885,313
frame_11,Rack_2,19,6,coke_v_med,0.952427089214325,805,225,857,401,831,313
frame_11,Rack_2,29,6,coke_v_med,0.9345639944076538,754,224,804,401,779,312
frame_11,Rack_2,33,2,anw_med,0.9342010617256165,704,224,752,403,728,313
frame_11,Rack_2,11,2,anw_med,0.9568411111831665,654,223,702,402,678,312
frame_11,Rack_2,20,2,anw_med,0.9446742534637451,605,224,653,402,629,313
frame_11,Rack_2,3,2,anw_med,0.9698179364204407,557,224,605,401,581,312
frame_11,Rack_2,9,2,anw_med,0.9663269519805908,508,226,557,401,532,313
frame_11,Rack_2,2,2,anw_med,0.9741142392158508,457,225,508,401,482,313
frame_11,Rack_2,50,15,pepsi_med,0.8717607259750366,416,233,456,397,436,315
frame_11,Rack_2,7,15,pepsi_med,0.949599027633667,370,234,415,395,392,314
frame_11,Rack_2,10,15,pepsi_med,0.9571698904037476,321,232,367,396,344,314
frame_11,Rack_2,5,15,pepsi_med,0.968485951423645,279,235,319,395,299,315
frame_11,Rack_2,8,15,pepsi_med,0.952572226524353,230,236,277,396,253,316
frame_11,Rack_2,17,15,pepsi_med,0.9470447301864624,188,236,228,395,208,315
frame_11,Rack_2,4,13,kick_med,0.9747739434242249,139,232,186,397,162,314
frame_11,Rack_2,44,13,kick_med,0.8549154996871948,97,231,138,397,117,314
frame_11,Rack_2,22,13,kick_med,0.9344267845153809,48,233,97,397,72,315
frame_11,Rack_2,26,13,kick_med,0.9252045750617981,5,234,47,396,26,315
frame_12,Rack_2,15,3,coke_med,0.9551838636398315,1129,222,1192,400,1160,311
frame_12,Rack_2,39,3,coke_med,0.8917092680931091,1065,223,1128,401,1096,312
frame_12,Rack_2,13,3,coke_med,0.953453540802002,1017,224,1063,400,1040,312
frame_12,Rack_2,40,3,coke_med,0.8764768242835999,963,222,1016,400,989,311
frame_12,Rack_2,1,3,coke_med,0.9689599275588989,912,221,962,400,937,310
frame_12,Rack_2,57,6,coke_v_med,0.8875357508659363,859,225,911,401,885,313
frame_12,Rack_2,19,6,coke_v_med,0.9497658014297485,805,225,857,400,831,312
frame_12,Rack_2,29,6,coke_v_med,0.9335941076278687,754,224,804,401,779,312
frame_12,Rack_2,33,2,anw_med,0.9372393488883972,704,224,752,402,728,313
