frame_id,rack_id,track_id,class_id,class_name,cx
frame_106,Rack_1,49,4,coke_small,441
frame_106,Rack_1,34,4,coke_small,418
frame_106,Rack_1,12,4,coke_small,397
frame_106,Rack_1,40,4,coke_small,377
frame_106,Rack_1,38,4,coke_small,355
frame_106,Rack_1,5,4,coke_small,334
frame_106,Rack_1,21,17,sprite_small,313
frame_106,Rack_1,14,17,sprite_small,292
frame_106,Rack_1,25,17,sprite_small,272
frame_106,Rack_1,15,17,sprite_small,252
frame_106,Rack_1,28,9,empty,174
frame_106,Rack_1,57,0,7up_med,67
frame_106,Rack_1,58,0,7up_med,43
frame_107,Rack_1,50,1,a&w_small,607
frame_107,Rack_1,35,1,a&w_small,581
frame_107,Rack_1,32,1,a&w_small,559
frame_107,Rack_1,48,1,a&w_small,535
frame_107,Rack_1,37,1,a&w_small,511
frame_107,Rack_1,27,1,a&w_small,487
frame_107,Rack_1,36,1,a&w_small,464
frame_107,Rack_1,49,4,coke_small,441
frame_107,Rack_1,34,4,coke_small,419
frame_107,Rack_1,12,4,coke_small,397
frame_107,Rack_1,40,4,coke_small,377
frame_107,Rack_1,38,4,coke_small,356
frame_107,Rack_1,5,4,coke_small,334
frame_107,Rack_1,21,17,sprite_small,313
frame_107,Rack_1,14,17,sprite_small,292
frame_107,Rack_1,25,17,sprite_small,272
frame_107,Rack_1,15,17,sprite_small,252
frame_107,Rack_1,28,9,empty,174
frame_107,Rack_1,57,0,7up_med,68
frame_107,Rack_1,58,0,7up_med,44
frame_108,Rack_1,50,1,a&w_small,608
frame_108,Rack_1,35,1,a&w_small,582
frame_108,Rack_1,32,1,a&w_small,560
frame_108,Rack_1,48,1,a&w_small,536
frame_108,Rack_1,37,1,a&w_small,511
frame_108,Rack_1,27,1,a&w_small,488
frame_108,Rack_1,36,1,a&w_small,464
frame_108,Rack_1,49,4,coke_small,442
frame_108,Rack_1,34,4,coke_small,419
frame_108,Rack_1,12,4,coke_small,397
frame_108,Rack_1,40,4,coke_small,377
frame_108,Rack_1,38,4,coke_small,356
frame_108,Rack_1,5,4,coke_small,335
frame_108,Rack_1,21,17,sprite_small,313
frame_108,Rack_1,14,17,sprite_small,293
frame_108,Rack_1,25,17,sprite_small,272
frame_108,Rack_1,15,17,sprite_small,252
frame_108,Rack_1,28,9,empty,175
frame_108,Rack_1,57,0,7up_med,68
frame_108,Rack_1,58,0,7up_med,44
frame_109,Rack_1,50,1,a&w_small,608
frame_109,Rack_1,35,1,a&w_small,583
frame_109,Rack_1,32,1,a&w_small,561
frame_109,Rack_1,48,1,a&w_small,536
frame_109,Rack_1,37,1,a&w_small,512
frame_109,Rack_1,27,1,a&w_small,488
frame_109,Rack_1,36,1,a&w_small,465
frame_109,Rack_1,49,4,coke_small,442
frame_109,Rack_1,34,4,coke_small,420
frame_109,Rack_1,12,4,coke_small,398
frame_109,Rack_1,40,4,coke_small,377
frame_109,Rack_1,38,4,coke_small,356
frame_109,Rack_1,5,4,coke_small,335
frame_109,Rack_1,21,17,sprite_small,313
frame_109,Rack_1,14,17,sprite_small,293
frame_109,Rack_1,25,17,sprite_small,273
frame_109,Rack_1,15,17,sprite_small,252
frame_109,Rack_1,28,9,empty,175
frame_109,Rack_1,57,0,7up_med,68
frame_109,Rack_1,58,0,7up_med,44
frame_11,Rack_1,50,1,a&w_small,585
frame_11,Rack_1,35,1,a&w_small,560
frame_11,Rack_1,32,1,a&w_small,539
frame_11,Rack_1,48,1,a&w_small,515
frame_11,Rack_1,37,1,a&w_small,491
frame_11,Rack_1,27,1,a&w_small,468
frame_11,Rack_1,36,1,a&w_small,446
frame_11,Rack_1,49,4,coke_small,424
frame_11,Rack_1,34,4,coke_small,402
frame_11,Rack_1,12,4,coke_small,381
frame_11,Rack_1,40,4,coke_small,361
frame_11,Rack_1,38,4,coke_small,340
frame_11,Rack_1,5,4,coke_small,320
frame_11,Rack_1,21,17,sprite_small,299
frame_11,Rack_1,14,17,sprite_small,278
frame_11,Rack_1,25,17,sprite_small,260
frame_11,Rack_1,15,17,sprite_small,239
frame_11,Rack_1,28,9,empty,163
frame_11,Rack_1,57,0,7up_med,59
frame_11,Rack_1,58,0,7up_med,35
frame_110,Rack_1,50,1,a&w_small,609
frame_110,Rack_1,35,1,a&w_small,583
frame_110,Rack_1,32,1,a&w_small,561
frame_110,Rack_1,48,1,a&w_small,537
frame_110,Rack_1,37,1,a&w_small,513
frame_110,Rack_1,27,1,a&w_small,489
frame_110,Rack_1,36,1,a&w_small,465
frame_110,Rack_1,49,4,coke_small,443
frame_110,Rack_1,34,4,coke_small,420
frame_110,Rack_1,12,4,coke_small,399
frame_110,Rack_1,40,4,coke_small,378
frame_110,Rack_1,38,4,coke_small,357
frame_110,Rack_1,5,4,coke_small,335
frame_110,Rack_1,21,17,sprite_small,314
frame_110,Rack_1,14,17,sprite_small,293
frame_110,Rack_1,25,17,sprite_small,273
frame_110,Rack_1,15,17,sprite_small,253
frame_110,Rack_1,28,9,empty,175
frame_110,Rack_1,57,0,7up_med,68
frame_110,Rack_1,58,0,7up_med,44
frame_111,Rack_1,50,1,a&w_small,609
frame_111,Rack_1,35,1,a&w_small,584
frame_111,Rack_1,32,1,a&w_small,562
frame_111,Rack_1,48,1,a&w_small,537
frame_111,Rack_1,37,1,a&w_small,513
frame_111,Rack_1,27,1,a&w_small,489
frame_111,Rack_1,36,1,a&w_small,465
frame_111,Rack_1,49,4,coke_small,443
frame_111,Rack_1,34,4,coke_small,421
frame_111,Rack_1,12,4,coke_small,399
frame_111,Rack_1,40,4,coke_small,378
frame_111,Rack_1,38,4,coke_small,357
frame_111,Rack_1,5,4,coke_small,336
frame_111,Rack_1,21,17,sprite_small,314
frame_111,Rack_1,14,17,sprite_small,294
frame_111,Rack_1,25,17,sprite_small,273
frame_111,Rack_1,15,17,sprite_small,253
frame_111,Rack_1,28,9,empty,176
frame_111,Rack_1,57,0,7up_med,69
frame_111,Rack_1,58,0,7up_med,45
frame_112,Rack_1,50,1,a&w_small,610
frame_112,Rack_1,35,1,a&w_small,584
frame_112,Rack_1,32,1,a&w_small,562
frame_112,Rack_1,48,1,a&w_small,538
frame_112,Rack_1,37,1,a&w_small,514
